id,iebc_ward_name,count,province,district,division,pcode,status,no,shape_type,status_1,created_at,updated_at,voided,county,constituency
849,Masinga Central,8,Eastern,Machakos,Masinga,KE0850,,372,Polygon,,2026-03-04 16:05:56.39673,2026-03-04 16:27:38.929857,f,Machakos,Masinga
850,Masol,6,Rift Valley,West Pokot,Sigor,KE0851,,648,Polygon,spelling,2026-03-04 16:05:56.401148,2026-03-04 16:27:38.934845,f,West Pokot,Sigor
851,Masongaleni,10,Eastern,Makueni,Kibwezi,KE0852,,437,Polygon,,2026-03-04 16:05:56.405418,2026-03-04 16:27:38.940261,f,Makueni,Kibwezi
852,Masumba/Nguu,30,Eastern,Makueni,Nguu,KE0853,,435,Polygon,spelling,2026-03-04 16:05:56.40981,2026-03-04 16:27:38.944806,f,Makueni,Nguu
854,Matapato North,8,Rift Valley,Kajiado,Namanga,KE0855,,919,Polygon,,2026-03-04 16:05:56.419204,2026-03-04 16:27:38.949564,f,Kajiado,Namanga
856,Matayos South,9,Western,Busia,Matayos,KE0857,,1139,Polygon,,2026-03-04 16:05:56.428068,2026-03-04 16:27:38.959246,f,Busia,Matayos
858,Matinyani,10,Eastern,Kitui,Matinyani,KE0859,,348,Polygon,,2026-03-04 16:05:56.437084,2026-03-04 16:27:38.963874,f,Kitui,Matinyani
860,Matsangoni,4,Coast,Kilifi,Bahari,KE0861,,55,Polygon,,2026-03-04 16:05:56.446099,2026-03-04 16:27:38.968789,f,Kilifi,Bahari
861,Matulo,3,Western,Bungoma,Webuye,KE0862,,1109,Polygon,,2026-03-04 16:05:56.450865,2026-03-04 16:27:38.974105,f,Bungoma,Webuye
862,Matumbei,2,Rift Valley,Trans Nzoia,Endebes,KE0863,,682,Polygon,,2026-03-04 16:05:56.456419,2026-03-04 16:27:38.986845,f,Trans Nzoia,Endebes
833,Mariakani,2,Coast,Kilifi,Kaloleni,KE0834,,63,Polygon,,2026-03-04 16:05:56.308741,2026-03-04 16:26:06.333788,f,Kilifi,Kaloleni
864,Matungulu North,5,Eastern,Machakos,Matungulu,KE0865,,386,Polygon,,2026-03-04 16:05:56.46719,2026-03-04 16:27:39.035119,f,Machakos,Matungulu
865,Matungulu West,9,Eastern,Machakos,Matungulu,KE0866,,388,Polygon,,2026-03-04 16:05:56.472153,2026-03-04 16:27:39.053495,f,Machakos,Matungulu
866,Matuu,4,Eastern,Machakos,Yatta,KE0867,,377,Polygon,,2026-03-04 16:05:56.477224,2026-03-04 16:27:39.074568,f,Machakos,Yatta
841,Marsabet central,6,Eastern,Marsabit,Central,KE0842,,235,Polygon,,2026-03-04 16:05:56.356401,2026-03-04 16:26:06.366174,f,Marsabit,Imenti Central
867,Mau Narok,2,Rift Valley,Nakuru,Mauche,KE0868,,830,Polygon,,2026-03-04 16:05:56.483243,2026-03-04 16:27:39.086965,f,Nakuru,Mauche
869,Mauche,9,Rift Valley,Nakuru,Lare,KE0870,,831,Polygon,,2026-03-04 16:05:56.493794,2026-03-04 16:27:39.096837,f,Nakuru,Lare
870,Mautuma,2,Western,Kakamega,Lugari,KE0871,,991,Polygon,,2026-03-04 16:05:56.49922,2026-03-04 16:27:39.105814,f,Kakamega,Lugari
873,Ziwa La Ng'ombe,1,Coast,Mombasa,Kisauni,KE0874,,17,Polygon,,2026-03-04 16:05:56.550608,2026-03-04 16:27:39.12055,f,Mombasa,Kisauni
877,Mbakalo,2,Western,Bungoma,Tongaren,KE0878,,1115,Polygon,,2026-03-04 16:05:56.67553,2026-03-04 16:27:39.132029,f,Bungoma,Tongaren
882,Mbiri,7,Central,Murang'a,Kiharu,KE0883,,524,Polygon,,2026-03-04 16:05:56.716512,2026-03-04 16:27:39.15394,f,Murang'a,Kiharu
883,Mbitini,35,Eastern,Kitui,Chuluni,KE0884,,430,Polygon,,2026-03-04 16:05:56.722995,2026-03-04 16:27:39.159295,f,Kitui,Chuluni
857,Mathare North,1,Nairobi,Nairobi,Kasarani,KE0858,,1403,Polygon,,2026-03-04 16:05:56.432651,2026-03-04 16:26:06.494643,f,Nairobi,Kasarani
889,Menengai,3,Rift Valley,Nakuru,Kamara,KE0890,,879,Polygon,,2026-03-04 16:05:56.757192,2026-03-04 16:27:39.17498,f,Nakuru,Kamara
859,Matisi,3,Rift Valley,Trans Nzoia,Central,KE0860,,684,Polygon,,2026-03-04 16:05:56.441234,2026-03-04 16:26:06.524958,f,Trans Nzoia,Imenti Central
890,Menengai west,5,Rift Valley,Nakuru,Rongai,KE0891,,860,Polygon,,2026-03-04 16:05:56.764201,2026-03-04 16:27:39.179527,f,Nakuru,Rongai
891,Merigi,6,Rift Valley,Bomet,Bomet Central,KE0892,,976,Polygon,,2026-03-04 16:05:56.769221,2026-03-04 16:27:39.184621,f,Bomet,Bomet Central
892,Metkei,9,Rift Valley,Elgeyo Marakwet,Metkei,KE0893,,750,Polygon,,2026-03-04 16:05:56.774382,2026-03-04 16:27:39.189549,f,Elgeyo Marakwet,Metkei
895,Migosi,1,Nyanza,Kisumu,Winam,KE0896,,1197,Polygon,,2026-03-04 16:05:56.789956,2026-03-04 16:27:39.198581,f,Kisumu,Winam
898,Mihuu,4,Western,Bungoma,Ndivisi,KE0899,,1104,Polygon,,2026-03-04 16:05:56.805226,2026-03-04 16:27:39.203499,f,Bungoma,Ndivisi
899,Mikindani,2,Coast,Mombasa,Changamwe,KE0900,,8,Polygon,,2026-03-04 16:05:56.810265,2026-03-04 16:27:39.208751,f,Mombasa,Changamwe
900,Mikinduni,5,Coast,Tana River,Galole,KE0901,,93,Polygon,,2026-03-04 16:05:56.814913,2026-03-04 16:27:39.21399,f,Tana River,Galole
903,Milima,1,Western,Bungoma,Tongaren,KE0904,,1117,Polygon,,2026-03-04 16:05:56.828551,2026-03-04 16:27:39.225411,f,Bungoma,Tongaren
904,Milimani/Milimani,2,Nyanza,Kisumu,Winam,KE0905,,,,,2026-03-04 16:05:56.833144,2026-03-04 16:27:39.230916,f,Kisumu,Winam
905,Miritini,1,Coast,Mombasa,Changamwe,KE0906,,7,Polygon,,2026-03-04 16:05:56.837521,2026-03-04 16:27:39.236238,f,Mombasa,Changamwe
874,Mayenje,1,Western,Busia,Township,KE0875,,1138,Polygon,,2026-03-04 16:05:56.57377,2026-03-04 16:26:06.60116,f,Busia,Garissa Township
876,Mazeras/mugumo Wa Patsa,2,Coast,Kilifi,Kaloleni,KE0877,,,,,2026-03-04 16:05:56.656764,2026-03-04 16:26:06.612429,f,Kilifi,Kaloleni
906,Mitaboni,6,Eastern,Machakos,Kathiani,KE0907,,390,Polygon,spelling,2026-03-04 16:05:56.8419,2026-03-04 16:27:39.241591,f,Machakos,Kathiani
880,Mbeti North,4,Eastern,Embu,Central,KE0881,,314,Polygon,,2026-03-04 16:05:56.702932,2026-03-04 16:26:06.662095,f,Embu,Imenti Central
910,Mjambere,1,Coast,Mombasa,Kisauni,KE0911,,9,Polygon,,2026-03-04 16:05:56.860093,2026-03-04 16:27:39.246935,f,Mombasa,Kisauni
912,Mkomani,1,Coast,Mombasa,Kisauni,KE0913,,105,Polygon,,2026-03-04 16:05:56.870574,2026-03-04 16:27:39.257826,f,Mombasa,Kisauni
894,Miambani,5,Eastern,Kitui,Central,KE0895,,354,Polygon,,2026-03-04 16:05:56.785156,2026-03-04 16:26:06.801658,f,Kitui,Imenti Central
896,Migwani,10,Eastern,Kitui,Central,KE0897,,338,Polygon,,2026-03-04 16:05:56.795217,2026-03-04 16:26:06.812913,f,Kitui,Imenti Central
914,Mkunumbi,4,Coast,Lamu,Mpeketoni,KE0915,,107,Polygon,,2026-03-04 16:05:56.880223,2026-03-04 16:27:39.270356,f,Lamu,Mpeketoni
917,Mnarani,5,Coast,Kilifi,Kikambala,KE0918,,57,Polygon,,2026-03-04 16:05:56.896196,2026-03-04 16:27:39.283887,f,Kilifi,Kikambala
918,Mochongoi,13,Rift Valley,Baringo,Mochongoi,KE0919,,800,Polygon,,2026-03-04 16:05:56.901785,2026-03-04 16:27:39.293611,f,Baringo,Mochongoi
921,Mogotio,14,Rift Valley,Baringo,Sirwa,KE0922,,802,Polygon,,2026-03-04 16:05:56.918574,2026-03-04 16:27:39.354417,f,Baringo,Sirwa
922,Moi's Bridge,1,Rift Valley,Uasin Gishu,Soy,KE0923,,701,Polygon,,2026-03-04 16:05:56.923271,2026-03-04 16:27:39.371389,f,Uasin Gishu,
923,Moiben,5,Rift Valley,Uasin Gishu,Moiben,KE0924,,717,Polygon,,2026-03-04 16:05:56.928907,2026-03-04 16:27:39.390117,f,Uasin Gishu,Moiben
926,Molo,4,Rift Valley,Nakuru,Molo,KE0927,,829,Polygon,,2026-03-04 16:05:56.948016,2026-03-04 16:27:39.42647,f,Nakuru,Molo
928,Mosop,8,Rift Valley,Nakuru,Rongai,KE0929,,863,Polygon,,2026-03-04 16:05:56.959267,2026-03-04 16:27:39.440533,f,Nakuru,Rongai
930,Motosiet,2,Rift Valley,Trans Nzoia,Kaplamai,KE0931,,697,Polygon,,2026-03-04 16:05:56.971851,2026-03-04 16:27:39.446867,f,Trans Nzoia,Kaplamai
934,Mtepeni,3,Coast,Kilifi,Kikambala,KE0935,,62,Polygon,,2026-03-04 16:05:57.04042,2026-03-04 16:27:39.458953,f,Kilifi,Kikambala
936,Mtongwe,1,Coast,Mombasa,Likoni,KE0937,,21,Polygon,,2026-03-04 16:05:57.062062,2026-03-04 16:27:39.470743,f,Mombasa,Likoni
937,Mtopanga,1,Coast,Mombasa,Kisauni,KE0938,,13,Polygon,,2026-03-04 16:05:57.071358,2026-03-04 16:27:39.476039,f,Mombasa,Kisauni
940,Mugoiri,4,Central,Murang'a,Kahuro,KE0941,,523,Polygon,,2026-03-04 16:05:57.090401,2026-03-04 16:27:39.480979,f,Murang'a,Kahuro
942,Mugumo-ini,2,Nairobi,Nairobi,Kibera,KE0943,,1383,Polygon,,2026-03-04 16:05:57.102684,2026-03-04 16:27:39.486102,f,Nairobi,Kibera
944,Mugunda,6,Central,Nyeri,Kieni West,KE0945,,472,Polygon,,2026-03-04 16:05:57.114433,2026-03-04 16:27:39.496187,f,Nyeri,Kieni West
915,Mlango Kubwa,1,Nairobi,Nairobi,Central,KE0916,,1449,Polygon,,2026-03-04 16:05:56.885256,2026-03-04 16:26:06.883888,f,Nairobi,Imenti Central
948,Muhudu,3,Western,Vihiga,Tiriki East,KE0949,,1065,Polygon,,2026-03-04 16:05:57.13527,2026-03-04 16:27:39.5009,f,Vihiga,Tiriki East
950,Mui,6,Eastern,Kitui,Mui,KE0951,,344,Polygon,,2026-03-04 16:05:57.147648,2026-03-04 16:27:39.505872,f,Kitui,
952,Mukogodo East,9,Rift Valley,Laikipia,Mukogodo,KE0953,,825,Polygon,,2026-03-04 16:05:57.157465,2026-03-04 16:27:39.515128,f,Laikipia,Mukogodo
955,Mukure,4,Central,Kirinyaga,Ndia,KE0956,,509,Polygon,,2026-03-04 16:05:57.171037,2026-03-04 16:27:39.526425,f,Kirinyaga,Ndia
956,Mukurweni Central,8,Central,Nyeri,Mukurweini,KE0957,,490,Polygon,,2026-03-04 16:05:57.175542,2026-03-04 16:27:39.531359,f,Nyeri,Mukurweini
957,Mukurweni West,7,Central,Nyeri,Mukurweini,KE0958,,489,Polygon,,2026-03-04 16:05:57.17966,2026-03-04 16:27:39.536512,f,Nyeri,Mukurweini
958,Mukutani,6,Rift Valley,Baringo,Mukutani,KE0959,,801,Polygon,,2026-03-04 16:05:57.183719,2026-03-04 16:27:39.541569,f,Baringo,Mukutani
959,Mukuyuni,5,Western,Bungoma,Chwele,KE0960,,1088,Polygon,,2026-03-04 16:05:57.187801,2026-03-04 16:27:39.547492,f,Bungoma,Chwele
961,Mumberes/Maji Mazuri,4,Rift Valley,Baringo,Eldama Ravine,KE0962,,808,Polygon,,2026-03-04 16:05:57.196579,2026-03-04 16:27:39.552411,f,Baringo,Eldama Ravine
931,Mountain View,2,Nairobi,Nairobi,Westlands,KE0932,,1370,Polygon,,2026-03-04 16:05:56.981574,2026-03-04 16:26:06.943684,f,Nairobi,Westlands
932,Mowlem,1,Nairobi,Nairobi,Embakasi,KE0933,,1428,Polygon,,2026-03-04 16:05:57.003673,2026-03-04 16:26:06.95217,f,Nairobi,Embakasi South
963,Mumias Central,3,Western,Kakamega,Mumias,KE0964,,1020,Polygon,,2026-03-04 16:05:57.204845,2026-03-04 16:27:39.557057,f,Kakamega,Mumias
964,Mumias North,1,Western,Kakamega,Mumias,KE0965,,1021,Polygon,,2026-03-04 16:05:57.209399,2026-03-04 16:27:39.562005,f,Kakamega,Mumias
966,Mumoni,14,Eastern,Kitui,Mumoni,KE0967,,333,Polygon,,2026-03-04 16:05:57.219327,2026-03-04 16:27:39.567786,f,Kitui,Mumoni
938,Mua,7,Eastern,Machakos,Central,KE0939,,399,Polygon,,2026-03-04 16:05:57.078135,2026-03-04 16:26:07.041684,f,Machakos,Imenti Central
939,Muchatha,3,Central,Kiambu,Kiambaa,KE0940,,589,Polygon,,2026-03-04 16:05:57.084724,2026-03-04 16:26:07.054471,f,Kiambu,Kiambaa
967,Munanda,5,Rift Valley,Nakuru,Mbogoini,KE0968,,,,,2026-03-04 16:05:57.225208,2026-03-04 16:27:39.574574,f,Nakuru,Mbogoini
970,Murarandia,5,Central,Murang'a,Kahuro,KE0971,,526,Polygon,,2026-03-04 16:05:57.241499,2026-03-04 16:27:39.588492,f,Murang'a,Kahuro
973,Murindat,3,Rift Valley,Nakuru,Gilgil,KE0974,,848,Polygon,,2026-03-04 16:05:57.255781,2026-03-04 16:27:39.644812,f,Nakuru,Gilgil
974,Murinduko,4,Central,Kirinyaga,Mwea,KE0975,,501,Polygon,,2026-03-04 16:05:57.261223,2026-03-04 16:27:39.663641,f,Kirinyaga,Mwea
949,Muhuru,8,Nyanza,Migori,Muhuru,KE0950,,1288,Polygon,,2026-03-04 16:05:57.143092,2026-03-04 16:26:07.104304,f,Migori,Suna West
976,Murungaru,3,Central,Nyandarua,North Kinangop,KE0977,,444,Polygon,,2026-03-04 16:05:57.272726,2026-03-04 16:27:39.68483,f,Nyandarua,North Kinangop
977,Musanda,4,Western,Kakamega,South Wanga,KE0978,,1023,Polygon,,2026-03-04 16:05:57.279121,2026-03-04 16:27:39.69178,f,Kakamega,South Wanga
978,Musikoma,2,Western,Bungoma,Kanduyi,KE0979,,1100,Polygon,,2026-03-04 16:05:57.288213,2026-03-04 16:27:39.698466,f,Bungoma,Kanduyi
979,Mutarakwa,5,Rift Valley,Bomet,Mutarakwa,KE0980,,985,Polygon,,2026-03-04 16:05:57.305475,2026-03-04 16:27:39.704632,f,Bomet,Mutarakwa
980,Mutha,10,Eastern,Kitui,Mutha,KE0981,,367,Polygon,,2026-03-04 16:05:57.333751,2026-03-04 16:27:39.710322,f,Kitui,Mutha
983,Muthesya,4,Eastern,Machakos,Ndithini,KE0984,,374,Polygon,,2026-03-04 16:05:57.401403,2026-03-04 16:27:39.715782,f,Machakos,Ndithini
984,Muthetheni,10,Eastern,Machakos,Yathui,KE0985,,408,Polygon,,2026-03-04 16:05:57.415932,2026-03-04 16:27:39.721679,f,Machakos,Yathui
960,Mulango,7,Eastern,Kitui,Central,KE0961,,357,Polygon,,2026-03-04 16:05:57.192198,2026-03-04 16:26:07.215708,f,Kitui,Imenti Central
986,Muthwani,3,Eastern,Machakos,Athi River,KE0987,,396,Polygon,,2026-03-04 16:05:57.434068,2026-03-04 16:27:39.732497,f,Machakos,Athi River
988,Mutithi,4,Central,Kirinyaga,Mwea,KE0989,,496,Polygon,,2026-03-04 16:05:57.446903,2026-03-04 16:27:39.737887,f,Kirinyaga,Mwea
989,Mutito/Kaliku,8,Eastern,Kitui,Mutito,KE0990,,364,Polygon,,2026-03-04 16:05:57.45261,2026-03-04 16:27:39.74317,f,Kitui,Mutito
991,Mutomo,6,Eastern,Kitui,Mutomo,KE0992,,366,Polygon,,2026-03-04 16:05:57.464264,2026-03-04 16:27:39.74926,f,Kitui,Mutomo
996,Mwakirunge,2,Coast,Mombasa,Kisauni,KE0997,,12,Polygon,,2026-03-04 16:05:57.490503,2026-03-04 16:27:39.760376,f,Mombasa,Kisauni
997,Mwalano,12,Eastern,Kitui,Migwani,KE0998,,,,,2026-03-04 16:05:57.495692,2026-03-04 16:27:39.765814,f,Kitui,Migwani
1002,Mwarakaya,4,Coast,Kilifi,Chonyi,KE1003,,59,Polygon,,2026-03-04 16:05:57.523895,2026-03-04 16:27:39.774259,f,Kilifi,Chonyi
993,Mutu-Ini,2,Nairobi,Nairobi,Dagoretti,KE0994,,1376,Polygon,,2026-03-04 16:05:57.475426,2026-03-04 16:26:07.446593,f,Nairobi,Dagoretti North
994,Muvuti/Kiima-kimwe,7,Eastern,Machakos,Central,KE0995,,403,Polygon,,2026-03-04 16:05:57.48055,2026-03-04 16:26:07.45189,f,Machakos,Imenti Central
999,Mwanamwinga,3,Coast,Kilifi,Kaloleni,KE1000,,66,Polygon,,2026-03-04 16:05:57.507558,2026-03-04 16:26:07.46826,f,Kilifi,Kaloleni
1008,Mwereni,3,Coast,Kwale,Lungalunga,KE1009,,37,Polygon,,2026-03-04 16:05:57.551757,2026-03-04 16:27:39.800266,f,Kwale,Lungalunga
1009,Mwibona,3,Western,Vihiga,Luanda,KE1010,,1070,Polygon,,2026-03-04 16:05:57.556172,2026-03-04 16:27:39.816449,f,Vihiga,Luanda
1013,Mwitika/Zombe,9,Eastern,Kitui,Mutito,KE1014,,359,Polygon,,2026-03-04 16:05:57.573883,2026-03-04 16:27:39.846511,f,Kitui,Mutito
1014,Mwiyogo/Endarasha,5,Central,Nyeri,Kieni West,KE1015,,471,Polygon,,2026-03-04 16:05:57.578217,2026-03-04 16:27:39.86749,f,Nyeri,Kieni West
1016,Naikarra,1,Rift Valley,Narok,,KE1017,,910,Polygon,,2026-03-04 16:05:57.5867,2026-03-04 16:27:39.883988,f,Narok,
1017,Narok Town,1,Rift Valley,Narok,,KE1018,,893,Polygon,spelling,2026-03-04 16:05:57.591415,2026-03-04 16:27:39.900854,f,Narok,
1018,Nkareta,1,Rift Valley,Narok,,KE1019,,894,Polygon,spelling,2026-03-04 16:05:57.595799,2026-03-04 16:27:39.91,f,Narok,
1021,Nachola,7,Rift Valley,Samburu,Nyiro,KE1022,,667,Polygon,,2026-03-04 16:05:57.610773,2026-03-04 16:27:39.925982,f,Samburu,Nyiro
1025,Nairobi West,1,Nairobi,Nairobi,Kibera,KE1026,,1382,Polygon,,2026-03-04 16:05:57.635136,2026-03-04 16:27:39.932476,f,Nairobi,Kibera
1027,Naivasha East,2,Rift Valley,Nakuru,Naivasha,KE1028,,842,Polygon,,2026-03-04 16:05:57.646993,2026-03-04 16:27:39.94354,f,Nakuru,Naivasha
1028,Nakalale,4,Rift Valley,Turkana,Kakuma,KE1029,,616,Polygon,,2026-03-04 16:05:57.652582,2026-03-04 16:27:39.949322,f,Turkana,Kakuma
1029,Nakuru East,4,Rift Valley,Nakuru,Elburgon,KE1030,,880,Polygon,,2026-03-04 16:05:57.658449,2026-03-04 16:27:39.95486,f,Nakuru,Elburgon
1030,Namamali,4,Western,Kakamega,Matungu,KE1031,,1031,Polygon,,2026-03-04 16:05:57.664088,2026-03-04 16:27:39.959863,f,Kakamega,Matungu
1031,Nambale,3,Western,Busia,Nambale,KE1032,,1133,Polygon,,2026-03-04 16:05:57.669762,2026-03-04 16:27:39.964999,f,Busia,Nambale
1032,Namboboto-Nambuku,10,Western,Busia,Funyula,KE1033,,1148,Polygon,,2026-03-04 16:05:57.675411,2026-03-04 16:27:39.970492,f,Busia,Funyula
1034,Nanaam,5,Rift Valley,Turkana,Lokichoggio,KE1035,,623,Polygon,,2026-03-04 16:05:57.686157,2026-03-04 16:27:39.980942,f,Turkana,Lokichoggio
1036,Nangina,8,Western,Busia,Funyula,KE1037,,1149,Polygon,,2026-03-04 16:05:57.697358,2026-03-04 16:27:39.990114,f,Busia,Funyula
1006,Mwawesa,5,Coast,Kilifi,Kaloleni,KE1007,,67,Polygon,,2026-03-04 16:05:57.542695,2026-03-04 16:26:07.506146,f,Kilifi,Kaloleni
1037,Nanighi,2,North Eastern,Garissa,Bura,KE1038,,156,Polygon,,2026-03-04 16:05:57.702321,2026-03-04 16:27:39.994499,f,Garissa,Bura
1039,Naromoru/Kiamathag,7,Central,Nyeri,Kieni East,KE1040,,470,Polygon,,2026-03-04 16:05:57.712464,2026-03-04 16:27:39.999378,f,Nyeri,Kieni East
1040,Ndalani,5,Eastern,Machakos,Yatta,KE1041,,376,Polygon,,2026-03-04 16:05:57.717634,2026-03-04 16:27:40.003855,f,Machakos,Yatta
1041,Ndalat,7,Rift Valley,Nandi,Kipkaren,KE1042,,778,Polygon,,2026-03-04 16:05:57.722402,2026-03-04 16:27:40.007998,f,Nandi,Kipkaren
1042,Ndalu,2,Western,Bungoma,Tongaren,KE1043,,1118,Polygon,,2026-03-04 16:05:57.727015,2026-03-04 16:27:40.01231,f,Bungoma,Tongaren
1043,Ndanai/Abosi,9,Rift Valley,Bomet,Ndanai,KE1044,,966,Polygon,,2026-03-04 16:05:57.731887,2026-03-04 16:27:40.016659,f,Bomet,Ndanai
1046,Ndavaya,4,Coast,Kwale,Kinango,KE1047,,44,Polygon,,2026-03-04 16:05:57.746166,2026-03-04 16:27:40.028957,f,Kwale,Kinango
1047,Ndeiya,4,Central,Kiambu,Ndeiya,KE1048,,603,Polygon,,2026-03-04 16:05:57.750812,2026-03-04 16:27:40.033079,f,Kiambu,Ndeiya
1022,Nachu,4,Central,Kiambu,Kikuyu,KE1023,,597,Polygon,,2026-03-04 16:05:57.616603,2026-03-04 16:26:07.570489,f,Kiambu,Kikuyu
1023,Nairobi Central,6,Nairobi,Nairobi,Central,KE1024,,1439,Polygon,,2026-03-04 16:05:57.622917,2026-03-04 16:26:07.576175,f,Nairobi,Imenti Central
1024,Nairobi South,2,Nairobi,Nairobi,Makadara,KE1025,,1444,Polygon,,2026-03-04 16:05:57.628813,2026-03-04 16:26:07.582504,f,Nairobi,Makadara
1050,Ndivisi,6,Western,Bungoma,Ndivisi,KE1051,,1105,Polygon,,2026-03-04 16:05:57.76512,2026-03-04 16:27:40.041144,f,Bungoma,Ndivisi
1051,Ndoto,8,Rift Valley,Samburu,Baragoi,KE1052,,668,Polygon,,2026-03-04 16:05:57.769621,2026-03-04 16:27:40.045304,f,Samburu,Baragoi
1053,Nessuit,3,Rift Valley,Nakuru,Keringet,KE1054,,833,Polygon,,2026-03-04 16:05:57.779167,2026-03-04 16:27:40.049693,f,Nakuru,Keringet
1058,Ngariama,4,Central,Kirinyaga,Gichugu,KE1059,,507,Polygon,,2026-03-04 16:05:57.800381,2026-03-04 16:27:40.05794,f,Kirinyaga,Gichugu
1061,Ngenyilel,2,Rift Valley,Uasin Gishu,Turbo,KE1062,,708,Polygon,,2026-03-04 16:05:57.814063,2026-03-04 16:27:40.062622,f,Uasin Gishu,Turbo
1065,Ngobit,4,Rift Valley,Laikipia,Lamuria,KE1066,,817,Polygon,,2026-03-04 16:05:57.833187,2026-03-04 16:27:40.077921,f,Laikipia,Lamuria
1068,Ngomeni,8,Eastern,Kitui,Ngomeni,KE1069,,331,Polygon,,2026-03-04 16:05:57.848801,2026-03-04 16:27:40.087652,f,Kitui,Ngomeni
1070,Nguni,8,Eastern,Kitui,Nguni,KE1071,,342,Polygon,,2026-03-04 16:05:57.859151,2026-03-04 16:27:40.097688,f,Kitui,Nguni
1072,Nguutani,8,Eastern,Kitui,Migwani,KE1073,,337,Polygon,,2026-03-04 16:05:57.870642,2026-03-04 16:27:40.120939,f,Kitui,Migwani
1076,Njoro,3,Rift Valley,Nakuru,Molo,KE1077,,835,Polygon,,2026-03-04 16:05:57.954138,2026-03-04 16:27:40.160645,f,Nakuru,Molo
1078,Nkaimurunya,2,Rift Valley,Kajiado,Ngong,KE1079,,913,Polygon,,2026-03-04 16:05:57.974637,2026-03-04 16:27:40.194243,f,Kajiado,Ngong
1038,Nanyuki,3,Rift Valley,Laikipia,Central,KE1039,,820,Polygon,,2026-03-04 16:05:57.707355,2026-03-04 16:26:07.741561,f,Laikipia,Imenti Central
1082,North East Gem,1,Nyanza,Siaya,Yala,KE1083,,,,,2026-03-04 16:05:58.001232,2026-03-04 16:27:40.203904,f,Siaya,Yala
1084,North Gem,8,Nyanza,Siaya,Yala,KE1085,,1169,Polygon,,2026-03-04 16:05:58.012925,2026-03-04 16:27:40.211776,f,Siaya,Yala
1086,North Kabuoch,7,Nyanza,Homa Bay,Riana,KE1087,,,,,2026-03-04 16:05:58.02432,2026-03-04 16:27:40.226365,f,Homa Bay,Riana
1091,North Kinangop,2,Central,Nyandarua,North Kinangop,KE1092,,443,Polygon,,2026-03-04 16:05:58.050533,2026-03-04 16:27:40.232342,f,Nyandarua,North Kinangop
1092,North Maragoli,5,Western,Vihiga,Sabatia,KE1093,,1058,Polygon,,2026-03-04 16:05:58.055749,2026-03-04 16:27:40.238375,f,Vihiga,Sabatia
1096,North Ugenya,5,Nyanza,Siaya,Ukwala,KE1097,,1158,Polygon,,2026-03-04 16:05:58.074954,2026-03-04 16:27:40.250001,f,Siaya,Ukwala
1098,North West Kisumu,4,Nyanza,Kisumu,Maseno,KE1099,,1195,Polygon,,2026-03-04 16:05:58.084431,2026-03-04 16:27:40.255893,f,Kisumu,Maseno
1048,Ndenderu,5,Central,Kiambu,Kiambaa,KE1049,,588,Polygon,,2026-03-04 16:05:57.755584,2026-03-04 16:26:07.804253,f,Kiambu,Kiambaa
1052,Ndumberi,2,Central,Kiambu,Kiambu Municipality,KE1053,,583,Polygon,,2026-03-04 16:05:57.774538,2026-03-04 16:26:07.826988,f,Kiambu,Kiambu
1056,Ngara,2,Nairobi,Nairobi,Central,KE1057,,1440,Polygon,,2026-03-04 16:05:57.792107,2026-03-04 16:26:07.908813,f,Nairobi,Imenti Central
1057,Ngare Mara,2,Eastern,Isiolo,Central,KE1058,,245,Polygon,,2026-03-04 16:05:57.796399,2026-03-04 16:26:07.922048,f,Isiolo,Imenti Central
1059,Ngecha/Tigoni,4,Central,Kiambu,Limuru,KE1060,,605,Polygon,spelling,2026-03-04 16:05:57.804904,2026-03-04 16:26:07.966366,f,Kiambu,Limuru
1060,Ngei,1,Nairobi,Nairobi,Central,KE1061,,1448,Polygon,,2026-03-04 16:05:57.809472,2026-03-04 16:26:07.983,f,Nairobi,Imenti Central
1063,Ngewa,4,Central,Kiambu,Githunguri,KE1064,,580,Polygon,,2026-03-04 16:05:57.823268,2026-03-04 16:26:08.028212,f,Kiambu,Githunguri
1075,Njiru,2,Nairobi,Nairobi,Embakasi,KE1076,,1399,Polygon,,2026-03-04 16:05:57.935347,2026-03-04 16:26:08.088806,f,Nairobi,Embakasi South
1114,Nyalenda 'B',1,Nyanza,Kisumu,Winam,KE1115,,1201,Polygon,spelling,2026-03-04 16:05:58.155424,2026-03-04 16:27:40.296354,f,Kisumu,Winam
1119,Nyangati,5,Central,Kirinyaga,Mwea,KE1120,,500,Polygon,spelling,2026-03-04 16:05:58.176311,2026-03-04 16:27:40.3059,f,Kirinyaga,Mwea
1120,Nyangores,8,Rift Valley,Bomet,Bomet Central,KE1121,,972,Polygon,,2026-03-04 16:05:58.180598,2026-03-04 16:27:40.310224,f,Bomet,Bomet Central
1124,Nyayo Highrise,1,Nairobi,Nairobi,Kibera,KE1125,,1385,Polygon,,2026-03-04 16:05:58.19988,2026-03-04 16:27:40.314841,f,Nairobi,Kibera
1125,Nyiro,11,Rift Valley,Samburu,Nyiro,KE1126,,669,Polygon,,2026-03-04 16:05:58.206056,2026-03-04 16:27:40.319556,f,Samburu,Nyiro
